CustomerID,AccountNumber,CustomerType,SalesTerritoryGroup,SalesTerritory,AddressLine1,City,PostalCode
360,AW00000360,S,North America,Central,998 Forest Road,Saginaw,48601
361,AW00000361,S,North America,Northwest,755 W Washington Ave Ste D,Sequim,98382
362,AW00000362,S,North America,Northwest,44606 N Division St,Spokane,99202
363,AW00000363,S,North America,Central,70 N.W. Plaza,Saint Ann,63074
364,AW00000364,S,North America,Central,25095 W. Florissant,Ferguson,63135
365,AW00000365,S,North America,Southwest,Factory Merchants,Barstow,92311
366,AW00000366,S,North America,Southwest,The Citadel Commerce Plaza,City Of Commerce,90040
367,AW00000367,S,North America,Southwest,University Town Center,San Diego,92102
368,AW00000368,S,North America,Southeast,99842 White Mill East,Decatur,30030
369,AW00000369,S,North America,Southeast,Turfway Retail Center,Florence,41042
370,AW00000370,S,North America,Canada,"6400, 888 - 3rd Avenue",Calgary,T2P 2G8
371,AW00000371,S,North America,Canada,255117 - 101 Avenue,Surrey,V3T 4W3
372,AW00000372,S,North America,Canada,975 Princess Street,Kingston,7L
373,AW00000373,S,Europe,France,"61, rue Henri Gagnon",Les Ulis,91940
374,AW00000374,S,Europe,Germany,Holzstr 6444,Salzgitter,38231
375,AW00000375,S,Pacific,Australia,P O Box 72569,East Brisbane,4169
376,AW00000376,S,Europe,United Kingdom,Wharfdale Road,Berkshire,RG11 5TP
377,AW00000377,S,North America,Central,99800 Tittabawasee Rd.,Saginaw,48601
378,AW00000378,S,North America,Northeast,25192 Princeton Rd.,Springdale,45246
379,AW00000379,S,North America,Northwest,2550 Ne Sandy Blvd,Portland,97205
380,AW00000380,S,North America,Northwest,2540 Dell Range Blvd,Cheyenne,82001
381,AW00000381,S,North America,Central,6996 South Lindbergh,Saint Louis,63103
382,AW00000382,S,North America,Southwest,6425 Nw Loop 410,San Antonio,78204
383,AW00000383,S,North America,Southwest,Pavillion @ Redlands,Redlands,92373
384,AW00000384,S,North America,Southwest,San Diego Factory,San Ysidro,92173
385,AW00000385,S,North America,Southwest,Pacific West Outlet,Gilroy,95020
386,AW00000386,S,North America,Southeast,25 Myrtle Beach,Myrtle Beach,29577
387,AW00000387,S,North America,Southeast,Parkway City Mall,Huntsville,35801
388,AW00000388,S,North America,Canada,2900 - 25055 Dunning Street,Vancouver,V7L 4J4
389,AW00000389,S,North America,Canada,Suite 25800 3401 - 10810th Avenue,Surrey,V3T 4W3
390,AW00000390,S,North America,Canada,750 Philip Street,Waterloo,N2V
391,AW00000391,S,Europe,France,"9005, rue des Bouchers",Paris,75005
392,AW00000392,S,Europe,Germany,Am Grossen Dern 982,Hamburg,20354
393,AW00000393,S,Pacific,Australia,2nd Floor,Milsons Point,2061
394,AW00000394,S,Europe,United Kingdom,7 Pioneer Business Park,York,Y03 4TN
395,AW00000395,S,North America,Central,678 Eastman Ave.,Midland,48640
396,AW00000396,S,North America,Northeast,New Castle Plaza,New Castle,47362
397,AW00000397,S,North America,Northwest,765 Delridge Way Sw,Seattle,98104
398,AW00000398,S,North America,Northwest,4781 Highway 95,Sandpoint,83864
399,AW00000399,S,North America,Southwest,9500b E. Central Texas Expressway,Killeen,76541
400,AW00000400,S,North America,Central,1200 First Ave.,Joliet,60433
401,AW00000401,S,North America,Northwest,Belz Factory Outlet,Las Vegas,89106
402,AW00000402,S,North America,Southwest,Camarillo Athletic Stores,Camarillo,93010
403,AW00000403,S,North America,Southwest,Lake Elisnor Place,Lake Elsinore,92530
404,AW00000404,S,North America,Southeast,Factory Stores Of America,Crossville,38555
405,AW00000405,S,North America,Southeast,Fort Henry Mall,Kingsport,37660
406,AW00000406,S,North America,Canada,"Bureau 9900 825, Avenue Querbes",Outremont,H1Y 2G5
407,AW00000407,S,North America,Canada,700 Bureau Road,Montreal,H1Y 2H7
408,AW00000408,S,North America,Canada,"253711 Mayfield Place, Unit 150",Richmond,V6B 3P7
409,AW00000409,S,Europe,France,"18, rue de l´Esplanade",Aujan Mournede,32300
410,AW00000410,S,Europe,Germany,Conesweg 49,Kiel,24044
411,AW00000411,S,Pacific,Australia,258 Berry Street,North Sydney,2055
412,AW00000412,S,Europe,United Kingdom,Unit 99a Battery Retail Pk,Birmingham,B29 6SL
413,AW00000413,S,North America,Northeast,Woodbury Commons,Central Valley,10917
414,AW00000414,S,North America,Northeast,Indiana Factory Shops,Daleville,47334
415,AW00000415,S,North America,Northwest,4210 E Sprague Ave,Spokane,99202
416,AW00000416,S,North America,Northwest,Valley Mall,Union Gap,98903
417,AW00000417,S,North America,Southwest,7760 N. Pan Am Expwy,San Antonio,78204
418,AW00000418,S,North America,Central,99433 S. Greenbay Rd.,Racine,53182
419,AW00000419,S,North America,Southwest,Norwalk Square,Norwalk,90650
420,AW00000420,S,North America,Southwest,Riverside,Sherman Oaks,91403
421,AW00000421,S,North America,Southwest,The Quad @ WestView,Whittier,90605
422,AW00000422,S,North America,Southeast,Carolina Factory Shops,Gaffney,29340
423,AW00000423,S,North America,Southeast,Edgewater Mall,Biloxi,39530
424,AW00000424,S,North America,Canada,63 West Beaver Creek,Richmond Hill,L4E 3M5
425,AW00000425,S,North America,Canada,9900 Ronson Drive,Etobicoke,M9W 3P3
426,AW00000426,S,North America,Canada,251 Indell Lane,Brampton,L6W 2T7
427,AW00000427,S,Europe,France,"7551, avenue Foch",Paris,75010
428,AW00000428,S,Europe,Germany,Krönerweg 9249,Hannover,30601
429,AW00000429,S,Pacific,Australia,85 Egerton Street,Silverwater,2264
430,AW00000430,S,Europe,United Kingdom,Ellesfield Ave,Bracknell,RG12 8TB
431,AW00000431,S,North America,Central,Horizon Outlet Center,Holland,49423
432,AW00000432,S,North America,Northeast,Washington Square Ii,Indianapolis,46204
433,AW00000433,S,North America,Northwest,S Sound Ctr Suite 25300,Lacey,98503
434,AW00000434,S,North America,Northwest,Southgate Mall,Missoula,59801
435,AW00000435,S,North America,Southwest,25220 Airline Road,Corpus Christi,78404
436,AW00000436,S,North America,Southwest,25306 Harvey Rd.,College Station,77840
437,AW00000437,S,North America,Southwest,Arcadia Crossing,Phoenix,85004
438,AW00000438,S,North America,Northwest,Eastern Beltway Center,Las Vegas,89106
439,AW00000439,S,North America,Southwest,Factory Stores/tucson,Tucson,85701
440,AW00000440,S,North America,Southeast,Highland Lakes Shopping Ctr.,Orlando,32804
441,AW00000441,S,North America,Southeast,Grand Central Place,Somerset,42501
442,AW00000442,S,North America,Canada,2573 Dufferin Street,Toronto,M4B 1V5
443,AW00000443,S,North America,Canada,995 Crescent,Richmond Hill,L4E 3M5
444,AW00000444,S,North America,Canada,2500-622 5th Ave Sw,Calgary,T2P 2G8
445,AW00000445,S,Europe,France,"22, rue Lafayette",Pantin,93500
446,AW00000446,S,Europe,Germany,Auf Der Steige 1000,Berlin,14111
447,AW00000447,S,Pacific,Australia,Po Box 25484,Springwood,2777
448,AW00000448,S,Europe,United Kingdom,Warrington Ldc Unit 25/2,Woolston,WA1 4SY
449,AW00000449,S,North America,Southeast,Regency Hilltop Shopping Cntr,Virginia Beach,23451
450,AW00000450,S,North America,Northeast,Ames Plaza,Saugus,01906
451,AW00000451,S,North America,Northwest,Medford,Medford,97504
452,AW00000452,S,North America,Northwest,Heritage Mall,Albany,97321
453,AW00000453,S,North America,Central,3900 S. 997th St.,Milwaukee,53202
454,AW00000454,S,North America,Central,44025 W. Empire,Denby,57716
455,AW00000455,S,North America,Southwest,Viejas Outlet Center,Alpine,91901
456,AW00000456,S,North America,Southwest,West Park Plaza,Irvine,92614
457,AW00000457,S,North America,Southwest,Factory Stores Of America,Mesa,85201
458,AW00000458,S,North America,Southeast,Silver Sands Factory Outlet,Destin,32541
459,AW00000459,S,North America,Southeast,West Georgia Commons,La Grange,30240
460,AW00000460,S,North America,Canada,6700 Boul Taschereau,Brossard,J4Z 1C5
461,AW00000461,S,North America,Canada,55 Standish Court,Mississauga,L5B 3V4
462,AW00000462,S,North America,Canada,"43251 Viking Way, Unit 130",Richmond,V6B 3P7
463,AW00000463,S,Europe,France,"215, avenue Reille",Les Ulis,91940
464,AW00000464,S,Europe,Germany,Wallstr 244,Saarbrücken,66001
465,AW00000465,S,Pacific,Australia,Orwith Center,St. Leonards,2065
466,AW00000466,S,Europe,United Kingdom,"6 The Farm, Liberty Road",Maidenhead,SL67RJ
467,AW00000467,S,North America,Southeast,The Corner Shopping Center,Falls Church,22046
468,AW00000468,S,North America,Central,Horizon Outlet Center,Monroe,98272
469,AW00000469,S,North America,Northwest,Lewis County Mall,Chehalis,98532
470,AW00000470,S,North America,Northwest,755 Columbia Ctr Blvd,Kennewick,99337
471,AW00000471,S,North America,Southwest,23025 S.W. Military Rd.,San Antonio,78204
472,AW00000472,S,North America,Central,Ring Plaza,Norridge,60706
473,AW00000473,S,North America,Southwest,Prime Outlets,Phoenix,85004
474,AW00000474,S,North America,Southwest,Bayshore Mall,Eureka,95501
475,AW00000475,S,North America,Southwest,7709 West Virginia Avenue,Phoenix,85004
476,AW00000476,S,North America,Southeast,Peachtree Mall,Columbus,31901
477,AW00000477,S,North America,Southeast,University Plaza,Tampa,33602
478,AW00000478,S,North America,Canada,46990 Viking Way,Richmond,V6B 3P7
479,AW00000479,S,North America,Canada,9693 Louis H Lafontaine,Ville De'anjou,J1G 2R3
480,AW00000480,S,North America,Canada,69251 Creditview Road,Mississauga,L5B 3V4
481,AW00000481,S,Europe,France,"54, avenue des Ternes",Saint Ouen,41100
482,AW00000482,S,Europe,Germany,Roßstr 9938,Eilenburg,04838
483,AW00000483,S,Pacific,Australia,Level 7,Rhodes,2138
484,AW00000484,S,Europe,United Kingdom,725a The Arches,Berks,SL4 1RH
485,AW00000485,S,North America,Southeast,Leesburg Premium Outlet Centre,Leesburg,20176
486,AW00000486,S,North America,Northeast,Tree Plaza,Braintree,02184
487,AW00000487,S,North America,Northwest,Lancaster Mall,Salem,97301
488,AW00000488,S,North America,Northwest,Lewiston Mall,Lewiston,83501
489,AW00000489,S,North America,Southwest,Lakeline Mall,Cedar Park,78613
490,AW00000490,S,North America,Southwest,Town East Center,Mesquite,75149
491,AW00000491,S,North America,Southwest,6900 Sisk Road,Modesto,95354
492,AW00000492,S,North America,Southwest,3250 Baldwin Park Blvd,Baldwin Park,91706
493,AW00000493,S,North America,Southwest,5867 Sunrise Boulevard,Citrus Heights,95610
494,AW00000494,S,North America,Southeast,Flagler Park Plaza,Miami,33127
495,AW00000495,S,North America,Southeast,Market Square Shopping Center,Lakeland,33801
496,AW00000496,S,North America,Canada,251420a 170th Street,Edmonton,T5
497,AW00000497,S,North America,Canada,252851 Rowan Place,Richmond,V6B 3P7
498,AW00000498,S,North America,Canada,5990 Avebury Road,Mississauga,L5B 3V4
499,AW00000499,S,Europe,France,"510, avenue de Villiers",Orleans,45000
500,AW00000500,S,Europe,Germany,Pappelallee 19,Dresden,01071
501,AW00000501,S,Pacific,Australia,254a James Street Botany,Malabar,2036
502,AW00000502,S,Europe,United Kingdom,Paramount House,London,W1N 9FA
503,AW00000503,S,North America,Northeast,Granite State Marketplace,Hooksett,03106
504,AW00000504,S,North America,Central,Redford Plaza,Redford,48239
505,AW00000505,S,North America,Northwest,Three Rivers Mall,Kelso,98626
506,AW00000506,S,North America,Northwest,Eastridge Mall,Casper,82601
507,AW00000507,S,North America,Southwest,Fountains On The Lake,Stafford,77477
508,AW00000508,S,North America,Southwest,Southwest Outlet,Hillsboro,76645
509,AW00000509,S,North America,Southwest,6500 East Grant Road,Tucson,85701
510,AW00000510,S,North America,Southwest,3065 Santa Margarita Parkway,Trabuco Canyon,92679
511,AW00000511,S,North America,Southwest,9920 Bridgepointe Parkway,San Mateo,94404
512,AW00000512,S,North America,Southeast,Fsa Outlet Center,Nashville,37203
513,AW00000513,S,North America,Southeast,Newport Shopping Center,Newport,41071
514,AW00000514,S,North America,Canada,254480 River Rd,Richmond,V6B 3P7
515,AW00000515,S,North America,Canada,Suite #9902,North York,M4C 4K6
516,AW00000516,S,North America,Canada,"5th Floor, 79 Place D'armes",Kingston,7L
517,AW00000517,S,Europe,France,"30, avenue de l´ Union Centrale",Les Ulis,91940
518,AW00000518,S,Europe,Germany,Karl Liebknecht str 399,Berlin,14111
519,AW00000519,S,Pacific,Australia,Level 25,Melbourne,3000
520,AW00000520,S,Europe,United Kingdom,2524 Barlby Road,London,W10 6BL
521,AW00000521,S,North America,Northeast,Walnut Hill Plaza,Woonsocket,02895
522,AW00000522,S,North America,Northeast,Consumer Square,Cheektowaga,14227
523,AW00000523,S,North America,Central,5525 South Hover Road,Longmont,80501
524,AW00000524,S,North America,Southeast,Factory Stores Of America,Smithfield,27577
525,AW00000525,S,North America,Southeast,Peach Festival Outlet,Byron,31008
526,AW00000526,S,North America,Canada,#500-75 O'Connor Street,Ottawa,K4B 1S2
527,AW00000527,S,North America,Central,8525 South Parker Road,Parker,80138
528,AW00000528,S,North America,Southwest,7505 Laguna Boulevard,Elk Grove,95624
529,AW00000529,S,North America,Southwest,9909 W. Ventura Boulevard,Camarillo,93010
530,AW00000530,S,North America,Southeast,Belz Factory Outlet,Orlando,32804
531,AW00000531,S,North America,Southeast,Horizon Outlet Center,Vero Beach,32960
532,AW00000532,S,North America,Canada,4400 March Road,Kanata,K2L 1H5
533,AW00000533,S,North America,Canada,Depot 80,Sillery,G1T
534,AW00000534,S,North America,Canada,250 Kingsbridge Garden Circle,Mississauga,L5B 3V4
535,AW00000535,S,Europe,France,"33, rue Georges-Clémenceau",Cergy,95000
536,AW00000536,S,Europe,Germany,Brunnenstr 9511,Berlin,14197
537,AW00000537,S,Pacific,Australia,Level 25,Rhodes,2138
538,AW00000538,S,Europe,United Kingdom,99-3 Forest Works,London,E17 6JF
539,AW00000539,S,North America,Northeast,Adirondack Factory Outlet,Lake George,12845
540,AW00000540,S,North America,Northeast,Buckeye Factory Shops,Burbank,44214
541,AW00000541,S,North America,Northwest,Holiday Village Mall,Great Falls,59401
542,AW00000542,S,North America,Northwest,2526a Tri-Lake Blvd Ne,Kirkland,98033
543,AW00000543,S,North America,Central,Johnson Creek,Johnson Creek,53038
544,AW00000544,S,North America,Central,Blue Ridge Mall,Kansas City,64106
545,AW00000545,S,North America,Southwest,25150 El Camino Real,San Bruno,94066
546,AW00000546,S,North America,Central,2575 Rocky Mountain Ave.,Loveland,80537
547,AW00000547,S,North America,Southwest,25871 North Main Street,Walnut Creek,94596
548,AW00000548,S,North America,Southeast,Hilton Head Factory Outlets No. 25,Bluffton,29910
549,AW00000549,S,North America,Southeast,Bay Area Outlet Mall,Clearwater,33755
550,AW00000550,S,North America,Canada,No. 2000-25080 Beaver Hall Hill,Quebec,G1R
551,AW00000551,S,North America,Canada,No. 25800-130 King Street West,Toronto,M4B 1V5
552,AW00000552,S,North America,Canada,25 Danger Street West,Toronto,M4B 1V5
553,AW00000553,S,Europe,France,"699bis, rue des Peupliers",Paris,75008
554,AW00000554,S,Europe,Germany,Knaackstr 7,Paderborn,33041
555,AW00000555,S,Pacific,Australia,2253-217 Palmer Street,Darlinghurst,2010
556,AW00000556,S,Europe,United Kingdom,46-44 Albemarle Street,London,W1X3SE
557,AW00000557,S,North America,Northeast,Wrentham Village,Wrentham,02093
558,AW00000558,S,North America,Northeast,Lake Region Factory Outlet,Tilton,03276
559,AW00000559,S,North America,Northwest,Frontier Mall,Cheyenne,82001
560,AW00000560,S,North America,Northwest,White Mountain Mall,Rock Springs,82901
561,AW00000561,S,North America,Southwest,First Colony Mall,Sugar Land,77478
562,AW00000562,S,North America,Central,Horizon Outlet,Woodbury,55125
563,AW00000563,S,North America,Southwest,2551 East Warner Road,Gilbert,85233
564,AW00000564,S,North America,Northwest,22589 West Craig Road,North Las Vegas,89030
565,AW00000565,S,North America,Southwest,25751 University Drive,Vista,92084
566,AW00000566,S,North America,Southeast,Gulfport Factory Shops,Gulfport,39501
567,AW00000567,S,North America,Southeast,Belz Factory Outlet,Pigeon Forge,37863
568,AW00000568,S,North America,Canada,"6th Floor, 25st Canadian Place",Toronto,M4B 1V5
569,AW00000569,S,North America,Canada,254 Colonnade Road,Nepean,K2J 2W5
570,AW00000570,S,North America,Canada,26910 Indela Road,Montreal,H1Y 2H5
571,AW00000571,S,Europe,France,"3639, rue des Grands Champs",Boulogne-sur-Mer,62200
572,AW00000572,S,Europe,Germany,Alderstr 1849,Braunschweig,38001
573,AW00000573,S,Pacific,Australia,4250 Concord Road,Rhodes,2138
574,AW00000574,S,Europe,United Kingdom,399 Clearing Green,London,EC1R 0DU
575,AW00000575,S,North America,Northeast,Cherry Grove Plaza,Cincinnati,45202
576,AW00000576,S,North America,Northeast,Johnny Appleseed Shop.center,Mansfield,44903
577,AW00000577,S,North America,Northwest,3390 South 23rd St.,Tacoma,98403
578,AW00000578,S,North America,Northwest,3250 South Meridian,Puyallup,98371
579,AW00000579,S,North America,Central,Tanger Factory,Branch,55056
580,AW00000580,S,North America,Southwest,Management Mall,San Antonio,78204
581,AW00000581,S,North America,Southwest,49925 Crestview Drive N.E.,Rio Rancho,87124
582,AW00000582,S,North America,Southwest,57251 Serene Blvd,Van Nuys,91411
583,AW00000583,S,North America,Southwest,253731 West Bell Road,Surprise,85374
584,AW00000584,S,North America,Southeast,Savannah Festival Outlet,Savannah,31401
585,AW00000585,S,North America,Southeast,Mall Of Memphis,Memphis,38103
586,AW00000586,S,North America,Canada,5 place Ville-Marie,Montreal,H1Y 2H7
587,AW00000587,S,North America,Canada,6030 Conroy Road,Ottawa,K4B 1S3
588,AW00000588,S,North America,Canada,"30025 Wayburne Drive, Suite 275",Burnaby,V5G 4W1
589,AW00000589,S,Europe,France,"3833, boulevard Beau Marchais",Paris,75009
590,AW00000590,S,Europe,Germany,Kurfürstenstr 74,Poing,66041
591,AW00000591,S,Pacific,Australia,Level 992,Melbourne,3000
592,AW00000592,S,Europe,United Kingdom,997b Tradescant Road,London,SW8 1XD
593,AW00000593,S,North America,Northeast,Spring Meadows Place,Holland,43528
594,AW00000594,S,North America,Northeast,Westside Plaza,Nashua,03064
595,AW00000595,S,North America,Northwest,2255 254th Avenue Se,Albany,97321
596,AW00000596,S,North America,Northwest,705 SE Mall Parkway,Everett,98201
597,AW00000597,S,North America,Southwest,Ohms Road,Houston,77003
598,AW00000598,S,North America,Central,Factory Merchants,Branson,65616
599,AW00000599,S,North America,Southwest,99040 California Avenue,Sand City,93955
600,AW00000600,S,North America,Southwest,25620 Firestone Boulevard,Norwalk,90650
601,AW00000601,S,North America,Northwest,25130 South State Street,Sandy,84070
602,AW00000602,S,North America,Southeast,Foothills Mall,Maryville,37801
603,AW00000603,S,North America,Southeast,"Dadeland Mall, Space 25090",Miami,33127
